"id","FDI_code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"137","LKA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414473133843,0.103414644791756,0.103414644791756,0.103414702011061,0.103414959497931,0.10341459979193,0.103414559248896,0.103414210334958,0.10341498078133,0.103427980249071,0.10342686411935,0.103428653380498,0.103432745434625,0.103425367373996,0.103423889254468,0.103422043842953,0.103423062644027,0.103431582908033,0.103427640019227,0.103420206883813,0.103426962711781,0.103428391493266,0.103449641790078,0.10347019874848,0.103462169126249,0.103430579105673,0.103448854597377,0.103537596532287,0.103469896903175,0.103465029299333,0.103464036898735,0.103463707484387,0.103470776929456,0.103479994959409,0.10348116223322,0.103492491655509,0.103551799464608,0.103587075165823,0.103629760766969,0.10353014195786,0.103551186931953,0.103688044350518,0.103683809146749,0.103681358651745,0.1036702231064,0.103609006079066,0.103671201669685,0.103807290251696,0.103876331340885,0.103631473530498
"138","LMC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10362777640149,0.103598258678885,0.103627419066933,0.103695219651301,0.103758802756843,0.10372036002318,0.10374553438956,0.103782012605266,0.103779691132403,0.104067218762391,0.103777598115257,0.104164074096354,0.103958473809628,0.103955868807053,0.103865381064385,0.104257193560736,0.104089343833036,0.104322531175332,0.104461907652014,0.104901438506134,0.104337000314326,0.104610726766387,0.104888154660055,0.105828108234637,0.106556981721707,0.106644309485413,0.1071834732303,0.108046804582137,0.108496147071074,0.108389600789046,0.108066345472592,0.109183970039344,0.109405285412056,0.109443234072145,0.110086663084405,0.115165564535578,0.12241887329358,0.128961919525089,0.136825240101671,0.129602013955649,0.126079612682226,0.129984134072113,0.128031596566319,0.128029571165959,0.131777632659463,0.137062297441538,0.134592913377924,0.1358291675836,0.136610198176537,0.139301906656384
"139","LMY",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.104293853954413,0.104308877940332,0.104082886414952,0.104702452753021,0.104898058035576,0.105190488081669,0.104816636957283,0.10481213024287,0.105257174758078,0.105529094416594,0.105565294041843,0.106919140866788,0.106350466675225,0.106051235984388,0.106024939534247,0.106700219602504,0.106125078228638,0.106612029557491,0.108638086703124,0.109305672863814,0.109341866791037,0.111823620378026,0.11548677380692,0.12087485789502,0.126480376948505,0.129237319546538,0.135727760302081,0.146389682663616,0.146308700638845,0.148009737878019,0.14489427845518,0.149213641642218,0.147139260939807,0.14870264280472,0.163429754840099,0.187345463113997,0.211744429815534,0.256313591928183,0.278598204684447,0.224539682262557,0.281379421173749,0.3125600954411,0.29727607075838,0.316331057370275,0.286765417944256,0.278135924828868,0.261653182393979,0.259503837473423,0.27792694218945,0.258351052599949
"140","LSO",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414684845269,0.10341456468473,0.103414616182104,0.103415844651619,0.103415928190496,0.103415486553885,0.103416004668857,0.103415249818407,0.103415959287532,0.103415203888913,0.103416255086996,0.103420666113802,0.103418489040318,0.103419273463428,0.103416844862879,0.103416953541159,0.103419036928266,0.103426937806584,0.103421475173149,0.103422876860376,0.103423907345805,0.10342266989919,0.103420863744701,0.103423829130497,0.103423054683655,0.103422681376027,0.103427131824884,0.103430485797625,0.103422409865994,0.103421517484439,0.103436192437932,0.103417708877804,0.103440693752267,0.103417280533658,0.10343206043669,0.103430767313603,0.103428986533295,0.103441583371195,0.103473642031608,0.103460101804308,0.103449775141761,0.103451378547702,0.103448224487438
"141","LTE",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103751468486232,0.103732879544928,0.103728505166953,0.103965023828852,0.104112815312817,0.104136252489814,0.104200135773012,0.104317462914894,0.104526878315194,0.104711732880694,0.104858883989569,0.105213185088859,0.105455249333172,0.104995849047328,0.105037225641877,0.105014281189144,0.104766117114228,0.105261735185841,0.106323002868085,0.106574232019622,0.106975129234991,0.108110168276733,0.111593294568333,0.116969019737917,0.120052466583859,0.122224760918815,0.128420636615796,0.135521052701544,0.139876618821769,0.140715675328076,0.143825083026932,0.137797987229822,0.143049618968662,0.145502913909721,0.15254509677767,0.182793008403929,0.198909303419124,0.24186049155576,0.244322820051658,0.226395308262411,0.267104668783608,0.292381251430587,0.294920704867022,0.293422166057945,0.29565417847595,0.305831357992735,0.254361240868185,0.232290226355992,0.249402131851982,0.207848388059512
"142","LTU",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103417419928024,0.103423191978818,0.103423515167983,0.103435317411225,0.103458160072817,0.103518208156668,0.103677417295193,0.103576071178329,0.103523353602624,0.103541128064321,0.103603608826308,0.103476756014873,0.103666192511499,0.10378435324704,0.104060960251477,0.104158835334634,0.103908731241889,0.103311507653221,0.103730036495663,0.103952652474764,0.103608298595388,0.10363446933552,0.103516787892328,0.103711227926327,0.10375144728112,0.103810439620317,0.103786439171293,0.103864869608083
"143","LUX",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.104628516392536,0.104642229376161,0.104896436938022,0.10474341135948,0.112632455777726,0.094923378450902,0.105450740192675,0.111212163811637,0.114609094969649,0.105944555346751,0.110709271123987,0.107994307133087,0.108819655937067,0.106990686136512,0.112541006993435,0.101464716191248,0.098620549306431,0.100147098903462
"144","LVA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103423343078453,0.103430561199588,0.103495475070044,0.103484377672036,0.103509357617699,0.103550269992599,0.103520815211229,0.103514149162256,0.103507307123145,0.103464196914236,0.10346036035596,0.103505152049285,0.103583810796132,0.103646256054614,0.103902544469727,0.104190856889342,0.103824899697225,0.103371638147844,0.103550450116451,0.103849288034838,0.103723766061205,0.103697589640378,0.103713560470016,0.10364711075284,0.103510521738016,0.103744288188252,0.103537246415377,0.103717605588574
"145","MAC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10341456468473,0.103414650513686,0.103414593294382,0.103414593294382,0.103414593294382,0.103414908000557,0.103414908000557,0.103414908000557,0.103414650513686,0.103414650513686,0.103414650513686,0.103414633347895,0.103416890649457,0.103416890649457,0.103414450246121,0.103414573267625,0.103414533214112,0.103414659096582,0.103414387304886,0.10341469628913,0.10341762591752,0.103408980080612,0.103413529015319,0.103415554578697,0.103415185514183,0.103416258376143,0.103415219845766,0.103409440696013,0.103417253992041,0.103414332946547,0.103460335830905,0.103527269855191,0.103559355617354,0.103635281395947,0.103922387052823,0.104249064362815,0.10493502303834,0.104553970156633,0.103296507468295,0.1044528817443,0.103916468446021,0.104434703605437,0.104494447613748,0.104108122897497,0.103553551034605,0.103950318120249,0.103828302670137,0.103854464674673,0.105269741154249
"146","MAF",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"147","MAR",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103420280893248,0.103421167792467,0.103418278217591,0.103416129632707,0.103408722593742,0.103415995167342,0.10342543491144,0.103416846034499,0.103417923454539,0.1034166868196,0.103440140633131,0.103431318879306,0.103437311697704,0.103427754771086,0.103428002408525,0.103420273788573,0.103414716082002,0.103431603134737,0.103438780360031,0.103462353112634,0.103461800072519,0.103505383777219,0.103535426292948,0.103555165694772,0.103572176510306,0.103510335001492,0.103516808086628,0.103723354764406,0.103502880439474,0.103651153356043,0.103536594373942,0.104222654969856,0.10355198705754,0.104076251532198,0.103670136251086,0.103892514585135,0.104118581612907,0.10422301090967,0.104120155485147,0.103978261784371,0.103769497706725,0.104135911885855,0.10422763222535,0.104376103604352,0.104423159240637,0.104345206318019,0.104030628887522,0.104181329072385,0.104428595823232,0.103872245049646
"148","MCO",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"149","MDA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103419422603681,0.103418564314113,0.103417868527371,0.103433701681115,0.103421350894242,0.103437086202975,0.103436162111208,0.103425393438104,0.10345104771327,0.103444152787079,0.103438605375509,0.103435658581328,0.103457762398651,0.103469117569626,0.103488566411221,0.103567912420751,0.10362243955696,0.103488895422222,0.103497592756503,0.103517264753386,0.103486303387728,0.103483759989644,0.103513299455585,0.103479092324881,0.103439847034417,0.103457336114833,0.103497152167859,0.103558067839414
"150","MDG",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103417419928024,0.103414867947044,0.103417992121068,0.103417706024546,0.103418481288579,0.103415867216574,0.103414954074819,0.103413767092785,0.103413506647922,0.103412676048347,0.103414332946547,0.103414330085581,0.103414533214112,0.103415620380897,0.103417010809996,0.103414507465425,0.103418575757974,0.103415551717732,0.10341539150368,0.103418225637388,0.103420963908772,0.103418473117885,0.103420604855261,0.103418952553395,0.103416197751694,0.103417337008089,0.103417466244704,0.103418565865079,0.103419318301415,0.10343126279006,0.103438291407666,0.103441182883165,0.10341875365224,0.103418242194319,0.103429696543801,0.103438999795013,0.103498866441497,0.1036404006177,0.103739134792998,0.103784576218851,0.103675561152405,0.103647880534161,0.103647667529634,0.103576446361307,0.103521236477848,0.103508415589273,0.103569292201288,0.103547552816525,0.103589660440262,0.103550257812163
"151","MDV",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414501743495,0.103414578989556,0.103415122572948,0.103414610460173,0.103414902278626,0.103414836476426,0.103414787840017,0.103414521770251,0.103414550379904,0.103413735004815,0.103414627625965,0.103414518909286,0.103414905139591,0.10341610388402,0.103416018055064,0.103414902278626,0.103415817787498,0.103416161103325,0.103416418590195,0.103416447199847,0.103416533028804,0.103417060266415,0.103416627644003,0.103417224023988,0.103417823004665,0.103417854212996,0.103418084315673,0.103420942476529,0.103420435686703,0.103421630868232,0.103423649518318,0.103429703110783,0.103429719538254,0.103432819592006,0.10345244732057,0.1034664155115,0.103459751795646,0.103476489975371,0.103535729612898,0.103479782351561,0.103517787261824,0.103509936453342,0.103499808858276,0.103545201809099,0.103545536329249,0.103579252722761,0.103689539636514
"152","MEA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10357804882054,0.10346487120949,0.103549142441246,0.103418407420722,0.102560787843048,0.104026756785956,0.103516542813114,0.103800622271529,0.103871470823,0.103412706373527,0.102530791487083,0.10549078763587,0.106754138627918,0.105034681826543,0.105248364354025,0.104018902314391,0.104097580218443,0.103375324889575,0.103996183439993,0.103854117325153,0.104241754496535,0.104152070966551,0.104602763292667,0.104897200340947,0.104960265165946,0.10399776533031,0.104958626785448,0.106476234828754,0.1066631355605,0.105516859779302,0.106915669931833,0.106516995143027,0.1062705373667,0.109209573140879,0.112830671248671,0.124345307659021,0.13463814387319,0.139591902866441,0.13595967740506,0.127402214341236,0.128466708644627,0.1214833903956,0.12151510584105,0.118745097618416,0.114095532425052,0.114857384075644,0.117447568000099,0.118779782854012,0.120483861194853,0.119946585564372
"153","MEX",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103503851690125,0.103502390595185,0.103465594290953,0.103545305073549,0.103560112285163,0.103545708755742,0.103623824550225,0.103508141707478,0.10360285710829,0.103795639530673,0.104012500694673,0.104295164058831,0.103958428451934,0.10404168253996,0.103855719800382,0.103982174463295,0.104101190616625,0.104168137202873,0.104238230850868,0.104322629324984,0.104168137202873,0.104776950602599,0.104671380985823,0.104670236599733,0.106553753055134,0.106139997403435,0.106042527179209,0.107085120126239,0.107064224940269,0.107403042950485,0.108673666724358,0.112014626241308,0.110296646690587,0.108628242973789,0.110542955391707,0.110858264009265,0.10974876019428,0.112314438723679,0.111934639842477,0.109037846000268,0.11213379902247,0.110233712533109,0.108622510216018,0.117945814457407,0.111599188712265,0.113639021725298,0.114508860341441,0.112860512671775,0.11418695681653,0.111812626899599
"154","MHL",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414770388129,0.103414770388129,0.103414798997782,0.103414229379605,0.103414889690379,0.103415497251352,0.103415095897802,0.10341655800846,0.103416188210031,0.103418750115196,0.103411882051155,0.103413305607941,0.103420673936029,0.103423870875133,0.103417147474036,0.103413015861581,0.103413684695471,0.103416228478335,0.103417348990781,0.103415754054862
"155","MIC",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.10426242911239,0.104309982272909,0.10406321442235,0.104658220800173,0.104852980526459,0.105101313631528,0.104701246083746,0.104732079356645,0.105120793369246,0.10542664485363,0.105470391206261,0.106793417054733,0.106317694264542,0.106093722816386,0.106013235967272,0.106662187347158,0.106139759920357,0.106566112977547,0.108537476297018,0.109082457940777,0.10925406885949,0.11169617708675,0.115239953487135,0.120569309250821,0.12629804307704,0.129161550814505,0.135622526026897,0.146093845903732,0.145909267461304,0.14754364668107,0.144384605346327,0.148450772438898,0.146238912905784,0.147442783770127,0.161899257512843,0.186223590798874,0.209797793303478,0.253587996660249,0.275111489740662,0.221572686738061,0.277192537292313,0.307416974966342,0.291445718247997,0.31100454221555,0.282692061264425,0.273984092544,0.257502584942792,0.255653892050159,0.274008441035442,0.254923106311522
"156","MKD",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103421425279338,0.103417274018797,0.103417766104816,0.103419062122062,0.103457804280893,0.103440686937253,0.103476786987472,0.103548901508934,0.103447229317856,0.103448616394423,0.103503002166137,0.103456137256403,0.10353684937332,0.103624401286197,0.103589560880728,0.103488809685241,0.103500800379651,0.103559873318119,0.103511234195796,0.103529700885657,0.103431976494896,0.103499416393066,0.103571732124475,0.103523487060227,0.103600159053573,0.103571769239298
"157","MLI",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414387304886,0.103415531690976,0.103414730620713,0.103414516048321,0.103415306533535,0.103415295305119,0.103415432345515,0.103414305393916,0.103415434418158,0.103415236019606,0.10341561182775,0.103414994280935,0.103415459898056,0.103417439854195,0.103415386819778,0.103412163162131,0.103412845448356,0.10341657610663,0.103416379529667,0.103416198214714,0.103414903771149,0.103408300745279,0.103415720878337,0.103419541905835,0.103446438635762,0.103422343458112,0.103435833269547,0.103417293105255,0.103423424389544,0.103431776760966,0.10347430042831,0.103411036262784,0.103435259600377,0.103438831563316,0.1034603968346,0.103456957201197,0.103473513377296,0.103490784455169,0.103599551606461,0.103520863799747,0.103573670731687,0.103528386823544,0.103502634746908,0.103455763445283,0.103493354165848,0.103516476443805,0.103574590597956,0.103548185263918,0.103555840107022
"158","MLT",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103417877682459,0.103417861907525,0.103415833579755,0.103416032900726,0.103417601898032,0.103419094473151,0.10341859668205,0.103419843131499,0.103420720622988,0.10341918796895,0.103422178779878,0.103425730538155,0.103420528815699,0.103421571632446,0.103422067664274,0.103419986292894,0.103420819718651,0.103420107133378,0.103426232607135,0.103429336145676,0.103423147530168,0.103440318425706,0.103438789717842,0.103430706692087,0.103457957815526,0.103526762742279,0.103504106071988,0.10345375245753,0.103507049610133,0.103605394732399,0.103627181699715,0.103533829503512,0.103272141113011,0.103675328673661,0.105551425391181,0.109651869536776,0.110577097744485,0.113597156878437,0.107659593390225,0.103827931544418,0.106059520774757,0.105648089116474,0.104365429311718,0.103560484719346,0.103459155324838,0.104456152044456,0.104208772667112,0.104489691316778,0.104654791383078,0.104591853778901
"159","MMR",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414573267625,0.103414639069826,0.103414567545695,0.103414850781252,0.103415505942289,0.103414558962799,0.103414576128591,0.103414558962799,0.103414558962799,0.103414667679478,0.103414558962799,0.103414558962799,0.10341443880226,0.103414782118087,0.103414558962799,0.103414599016312,0.103414118374155,0.103414558962799,0.103416792412612,0.103460661861113,0.103482666183095,0.103463641315976,0.103444505896889,0.10345063340502,0.103493864689799,0.103503373930358,0.103525330997648,0.103504522300061,0.103486972883535,0.10348745342865,0.103474153888175,0.103457619701091,0.103485763383411,0.103475029552557,0.103481764288742,0.103493468003667,0.103617665182574,0.103661712154569,0.103723249157296,0.10367237013337,0.104135468788894,0.103796170565091,0.104059593316778,0.104036823271714,0.104582931130813,0.104352410945846,0.104768727333802,0.103875110456204,0.104070385285634
"160","MNA",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103546452320604,0.103467409573387,0.103502087332694,0.103550539334856,0.103614772271351,0.103437784763106,0.103574277800643,0.103501155203481,0.103649880965686,0.103673108759984,0.103482053655465,0.103572132602328,0.103469809115088,0.103514895520151,0.103699538306914,0.10382448614758,0.103715974613832,0.103630941970368,0.103859296216498,0.103884766137099,0.103620630032808,0.103745936030438,0.104095866254108,0.104215670865489,0.104118905106685,0.103756067024707,0.103906328639367,0.104795536776743,0.104577597893743,0.104449114037126,0.104879592272877,0.105469529027931,0.105835776722261,0.106634017628577,0.106455237805188,0.108627750461898,0.112133184673714,0.113043682868751,0.113601415968975,0.111774184517512,0.110833848875681,0.10817192959448,0.10999465609754,0.108183771482405,0.105621566111191,0.106012188733378,0.107320924474521,0.108206032568326,0.107802158295476,0.107479452469807
"161","MNE",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103682733745254,0.103693580827993,0.103858090317603,0.103631492909342,0.10357381802732,0.103591402804507,0.103542288757343,0.103556747076681,0.103614785243435,0.103479417732755,0.10357496338943,0.103553502633776,0.103534206077595
"162","MNG",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414599016312,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103417740356129,0.103415131155844,0.103416761906022,0.103416533028804,0.103417362708719,0.103419107897506,0.10342171137586,0.103419966187073,0.103423256297081,0.103429921487764,0.103432583043712,0.103436803253515,0.103452192099359,0.103441143051663,0.103468236392337,0.103484784215194,0.10352120427389,0.103656224108647,0.103592971391494,0.103898468838164,0.104722352503812,0.104636898694046,0.104003832820585,0.103511193289684,0.10344154352027,0.102225426031248,0.103842087405076,0.103972884393042,0.104113590925496
"163","MNP",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799
"164","MOZ",0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414558962799,0.103414644791756,0.103414567545695,0.103416132493673,0.103415709070819,0.103415131155844,0.103416467226604,0.103410942702756,0.103410942702756,0.103415131155844,0.103415254177349,0.103415806343637,0.103414664818513,0.103415111129088,0.10341526562121,0.103413723560954,0.103414653374652,0.103414988107583,0.103416332761238,0.10341584639715,0.103415531690976,0.103417191050806,0.103420996134554,0.103421797204817,0.103423714051517,0.103424572341084,0.103427433306309,0.103435300960675,0.103432983578844,0.103481763035917,0.10352376200541,0.103454412208373,0.103487638168622,0.103513906790037,0.103510887204375,0.103550601742373,0.103449581112568,0.103486409715573,0.103533772336315,0.103598061105142,0.103680657454973,0.103774598017439,0.104462798630781,0.105026739375986,0.105330668229954,0.104844698068671,0.104521281556802,0.104309511779032,0.104078037389098,0.104180779963721,0.104038469171379
